strategy_key,strategy_label,signal_key,signal_label,entry_key,entry_label,exit_key,exit_label,signal_params,description,skipped_stop_broken,trades,completed_trades,win_rate,trade_win_rate,avg_return,avg_trade_return,median_return,median_trade_return,total_return,sum_trade_returns,max_drawdown,trade_sequence_drawdown,worst_trade_return,tail_return_10,avg_holding_days,avg_days,profit_factor,stop_hit_rate,max_hold_exit_rate,sample_gate_pass,edge_gate_pass,sample_gate_status,edge_gate_status,gate_sample,gate_median_trade_return,gate_profit_factor,time_gate_pass,time_gate_status,time_gate_unavailable_reason,time_stability_status,eligible_years,joint_positive_years,joint_positive_year_ratio,positive_year_ratio,median_annual_avg_trade_return,minimum_annual_avg_trade_return,median_annual_profit_factor,minimum_annual_profit_factor,annual_median_trade_return,loyo_fold_count,loyo_pass_count,loyo_pass_ratio,worst_loyo_avg_trade_return,worst_loyo_profit_factor,omitted_year_causing_worst_avg,omitted_year_causing_worst_pf,available_neighbors,eligible_neighbors,neighbor_pass_ratio,raw_eligible_neighbors,raw_neighbor_edge_pass_ratio,effective_eligible_neighbors,effective_neighbor_edge_pass_ratio,parameter_gate_pass,parameter_gate_status,parameter_gate_unavailable_reason,neighbor_median_return_min,neighbor_median_return_max,neighbor_drawdown_min,neighbor_drawdown_max,parameter_stability_status,mandatory_gates_pass,mandatory_gates_passed,mandatory_gate_status,qualification_tier,qualification_reason,qualification_tier_rank,robustness_tier,robustness_tier_rank,regime_stability_status,qualification_rank
score_bo_l20_rp000_erp010__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.10 / Signal 3D confirm / MA50 trailing,score_bo_l20_rp000_erp010,Score BO L20 R20>=0.00 ER20>=0.10,signal_3d_confirm,Signal 3D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",8,5136,5136,0.4487928348909657,0.4487928348909657,0.008141511681183353,0.008141511681183353,-0.004460756789427754,-0.004460756789427754,189914321919371.94,41.81480399455771,-0.9999999999929376,-0.9999999999929376,-0.4620410650511302,-0.045112758599438085,33.71047507788162,33.71047507788162,1.5419209035476564,0.8128894080996885,0.18711059190031154,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005767242323897685,-0.0252963777895542,1.8563712804052148,0.20728499754335344,-0.0029320600102700194,8,8,1.0,0.0034696780636151846,1.2218120195372342,2020,2020,6,6,1.0,6,1.0,5,1.0,True,Pass,,-0.009200147477693764,-0.002797675524735586,-0.9999999999996206,-0.9999999997607831,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,230
score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20,Score BO L40 R20>=-0.02 ER20>=0.15 / 5D breakout after signal / Low20 trailing,score_bo_l40_rm002_erp015,Score BO L40 R20>=-0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,5058,5058,0.4744958481613286,0.4744958481613286,0.008419438464100901,0.008419438464100901,-0.0023715595297765773,-0.0023715595297765773,357721394853797.5,42.58551975142236,-0.9999999996840442,-0.9999999996840442,-0.26629105949198906,-0.04628428659272789,35.45314353499407,35.45314353499407,1.5350371888502985,0.7900355871886121,0.2099644128113879,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005906096912055682,-0.025533315860432573,1.6217222894546994,0.18794615359879233,0.0032015495274024825,8,8,1.0,0.006716664319501412,1.403929842853618,2020,2023,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.0029913537940455797,-0.001977164493186077,-0.9999999999969911,-0.9999999996840442,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,231
score_bo_l40_rp000_erp015__breakout_5d_after_signal__low20,Score BO L40 R20>=0.00 ER20>=0.15 / 5D breakout after signal / Low20 trailing,score_bo_l40_rp000_erp015,Score BO L40 R20>=0.00 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,5058,5058,0.4744958481613286,0.4744958481613286,0.008419438464100901,0.008419438464100901,-0.0023715595297765773,-0.0023715595297765773,357721394853797.5,42.58551975142236,-0.9999999996840442,-0.9999999996840442,-0.26629105949198906,-0.04628428659272789,35.45314353499407,35.45314353499407,1.5350371888502985,0.7900355871886121,0.2099644128113879,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005906096912055682,-0.025533315860432573,1.6217222894546994,0.18794615359879233,0.0032015495274024825,8,8,1.0,0.006716664319501412,1.403929842853618,2020,2023,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.004651098956711395,-0.001977164493186077,-0.9999999999969911,-0.9999999995075676,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,232
score_bo_l40_rm002_erp010__signal_2d_confirm__low20_minus_0_5atr,Score BO L40 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Low20 - 0.5ATR trailing,score_bo_l40_rm002_erp010,Score BO L40 R20>=-0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,5606,5606,0.46682126293257226,0.46682126293257226,0.008685501243264348,0.008685501243264348,-0.0028451496435085138,-0.0028451496435085138,2.9537517623230336e+16,48.69091996973994,-0.9999999999977255,-0.9999999999977255,-0.3124227450303231,-0.04990891141652748,38.10024973242954,38.10024973242954,1.5274718047568485,0.7438458794149126,0.2561541205850874,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007149365018990089,-0.023484497761962955,1.5556927943544838,0.25015819982581244,0.0023637123925278076,8,8,1.0,0.005514524503161756,1.317858822969165,2020,2020,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.0031774966682395194,-0.002242954298741993,-0.9999999999999907,-0.9999999999926805,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,233
score_bo_l40_rp000_erp010__signal_2d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Low20 - 0.5ATR trailing,score_bo_l40_rp000_erp010,Score BO L40 R20>=0.00 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,5606,5606,0.46682126293257226,0.46682126293257226,0.008685501243264348,0.008685501243264348,-0.0028451496435085138,-0.0028451496435085138,2.9537517623230336e+16,48.69091996973994,-0.9999999999977255,-0.9999999999977255,-0.3124227450303231,-0.04990891141652748,38.10024973242954,38.10024973242954,1.5274718047568485,0.7438458794149126,0.2561541205850874,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007149365018990089,-0.023484497761962955,1.5556927943544838,0.25015819982581244,0.0023637123925278076,8,8,1.0,0.005514524503161756,1.317858822969165,2020,2020,5,5,1.0,5,1.0,4,1.0,True,Pass,,-0.0053639627275010576,-0.002242954298741993,-0.9999999999999907,-0.9999999999926805,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,234
score_bo_l40_rp002_erp010__signal_2d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.10 / Signal 2D confirm / Low20 - 0.5ATR trailing,score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,4470,4470,0.4590604026845638,0.4590604026845638,0.0101195364898968,0.0101195364898968,-0.0053639627275010576,-0.0053639627275010576,1183422240448167.8,45.2343281098387,-0.9999999999950542,-0.9999999999950542,-0.3124227450303231,-0.05404443314409514,37.56957494407159,37.56957494407159,1.5272482680018933,0.765324384787472,0.23467561521252797,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007548202383792259,-0.025950468581962902,1.47777202595424,0.24152206287554998,-0.0017830101129145941,8,8,1.0,0.00576088838095081,1.287988827349008,2020,2020,4,4,1.0,4,1.0,4,1.0,True,Pass,,-0.0056428331252941204,-0.0028451496435085138,-0.9999999999999853,-0.9999999999892364,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,235
score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L40 R20>=-0.02 ER20>=0.15 / 5D breakout after signal / Low20 - 0.5ATR trailing,score_bo_l40_rm002_erp015,Score BO L40 R20>=-0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,4934,4934,0.48054316984191325,0.48054316984191325,0.009014681958000334,0.009014681958000334,-0.0019930159120494766,-0.0019930159120494766,860372063071899.1,44.478440780773646,-0.9999999999603263,-0.9999999999603263,-0.3162616195239687,-0.05214757504721211,39.027766518038106,39.027766518038106,1.525809523171559,0.7243615727604378,0.2756384272395622,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005494512479145652,-0.02702372242616514,1.5373895971448226,0.22759134705873338,0.0017417834067720035,8,8,1.0,0.0064577018676764,1.366138737837176,2020,2020,3,3,1.0,3,1.0,2,1.0,True,Pass,,-0.002714245978551742,-0.0014954795368050649,-0.9999999999999228,-0.9999999999603263,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,236
score_bo_l40_rp000_erp015__breakout_5d_after_signal__low20_minus_0_5atr,Score BO L40 R20>=0.00 ER20>=0.15 / 5D breakout after signal / Low20 - 0.5ATR trailing,score_bo_l40_rp000_erp015,Score BO L40 R20>=0.00 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low20_minus_0_5atr,Low20 - 0.5ATR trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Low20에서 0.5 ATR buffer를 둔 stop입니다. 작은 흔들림에 의한 stop-out 감소를 테스트합니다.",0,4934,4934,0.48054316984191325,0.48054316984191325,0.009014681958000334,0.009014681958000334,-0.0019930159120494766,-0.0019930159120494766,860372063071899.1,44.478440780773646,-0.9999999999603263,-0.9999999999603263,-0.3162616195239687,-0.05214757504721211,39.027766518038106,39.027766518038106,1.525809523171559,0.7243615727604378,0.2756384272395622,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005494512479145652,-0.02702372242616514,1.5373895971448226,0.22759134705873338,0.0017417834067720035,8,8,1.0,0.0064577018676764,1.366138737837176,2020,2020,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.003480915421307405,-0.0014954795368050649,-0.9999999999999228,-0.9999999999365041,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,237
score_bo_l40_rp002_erp015__signal_2d_confirm__low20,Score BO L40 R20>=0.02 ER20>=0.15 / Signal 2D confirm / Low20 trailing,score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,signal_2d_confirm,Signal 2D confirm,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,4514,4514,0.45857332742578644,0.45857332742578644,0.009250685248887152,0.009250685248887152,-0.00564045394124185,-0.00564045394124185,116865967809111.9,41.7575932134766,-0.999999999936284,-0.999999999936284,-0.2474134292009741,-0.048079892769607765,33.46056712450155,33.46056712450155,1.5212862800543991,0.8331856446610545,0.1668143553389455,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.00660829553205312,-0.02359043294002175,1.581228534472995,0.22588921688614017,5.75344825489172e-05,8,8,1.0,0.005894142263477794,1.326558519938976,2020,2020,3,3,1.0,3,1.0,3,1.0,True,Pass,,-0.005894071326496662,-0.002876942610891718,-0.9999999999965148,-0.9999999999581762,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,238
score_bo_l20_rm002_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / MA50 trailing,score_bo_l20_rm002_erp005,Score BO L20 R20>=-0.02 ER20>=0.05,signal_3d_confirm,Signal 3D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",9,5413,5413,0.43894328468501753,0.43894328468501753,0.007721405419321797,0.007721405419321797,-0.004875335864103379,-0.004875335864103379,159289392296616.56,41.795967534788886,-0.9999999999984229,-0.9999999999984229,-0.4620410650511302,-0.04366280739556494,32.971365231849255,32.971365231849255,1.520296527559529,0.8182154073526695,0.1817845926473305,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005555475337640694,-0.024124513759909264,1.8037386796368422,0.21192481662101617,-0.00317241813813479,8,8,1.0,0.003161180503093397,1.205213375953603,2020,2020,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.0052992477388726904,-0.002836745155313956,-0.9999999999999373,-0.9999999998493188,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,239
score_bo_l20_rp000_erp005__signal_3d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / MA50 trailing,score_bo_l20_rp000_erp005,Score BO L20 R20>=0.00 ER20>=0.05,signal_3d_confirm,Signal 3D confirm,ma50,MA50 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 20}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: MA50을 price stop으로 사용합니다. 느리지만 noise가 적은 stop입니다.",9,5413,5413,0.43894328468501753,0.43894328468501753,0.007721405419321797,0.007721405419321797,-0.004875335864103379,-0.004875335864103379,159289392296616.56,41.795967534788886,-0.9999999999984229,-0.9999999999984229,-0.4620410650511302,-0.04366280739556494,32.971365231849255,32.971365231849255,1.520296527559529,0.8182154073526695,0.1817845926473305,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.005555475337640694,-0.024124513759909264,1.8037386796368422,0.21192481662101617,-0.00317241813813479,8,8,1.0,0.003161180503093397,1.205213375953603,2020,2020,5,5,1.0,5,1.0,4,1.0,True,Pass,,-0.009816415023730983,-0.002836745155313956,-0.9999999999999373,-0.9999999998493188,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,240
score_bo_l40_rm002_erp010__signal_2d_confirm__low20,Score BO L40 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Low20 trailing,score_bo_l40_rm002_erp010,Score BO L40 R20>=-0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,low20,Low20 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low20입니다. 현재 Suggested Stop 아이디어와 가장 직접적으로 대응합니다.",0,5811,5811,0.45878506281190845,0.45878506281190845,0.007874571213792432,0.007874571213792432,-0.0033389280490198053,-0.0033389280490198053,3730247638937132.0,45.75913332334782,-0.9999999999785,-0.9999999999785,-0.2474134292009741,-0.04464476429431341,33.94975047324041,33.94975047324041,1.5156856942523766,0.8125967991739804,0.1874032008260196,True,True,Pass,Pass,Pass,Diagnostic,Pass,False,Fail,,Fail,8,4,0.5,0.5,0.007030716505361854,-0.02175866404953644,1.689616724790028,0.22818850093989032,0.0023717381668101906,8,8,1.0,0.005658983316477361,1.3639074458808746,2020,2020,4,4,1.0,4,1.0,3,1.0,True,Pass,,-0.003746600147902455,-0.002631228968783426,-0.9999999999997844,-0.9999999999610567,Pass,False,3,Fail,Not qualified,Failed mandatory gates: Time.,0,Not qualified,0,Not available,241
